"","LSOA11CD","BodyType","Keepership","LicenceStatus","2024 Q4"
"25015","E01024784","Cars","Total","Licensed","1625"
"25016","E01024785","Cars","Total","Licensed","883"
"25017","E01024786","Cars","Total","Licensed","1297"
"25018","E01024787","Cars","Total","Licensed","840"
"25019","E01024788","Cars","Total","Licensed","753"
"25020","E01024789","Cars","Total","Licensed","1296"
"25021","E01024790","Cars","Total","Licensed","539"
"25022","E01024791","Cars","Total","Licensed","905"
"25023","E01024792","Cars","Total","Licensed","1443"
"25024","E01024793","Cars","Total","Licensed","1283"
"25025","E01024794","Cars","Total","Licensed","1154"
"25026","E01024795","Cars","Total","Licensed","529"
"25027","E01024796","Cars","Total","Licensed","679"
"25028","E01024797","Cars","Total","Licensed","937"
"25029","E01024798","Cars","Total","Licensed","1664"
"25030","E01024799","Cars","Total","Licensed","1030"
"25031","E01024800","Cars","Total","Licensed","959"
"25032","E01024801","Cars","Total","Licensed","1182"
"25033","E01024802","Cars","Total","Licensed","774"
"25034","E01024803","Cars","Total","Licensed","1670"
"25035","E01024804","Cars","Total","Licensed","1025"
"25036","E01024805","Cars","Total","Licensed","1062"
"25037","E01024806","Cars","Total","Licensed","1069"
"25038","E01024807","Cars","Total","Licensed","1000"
"25039","E01024808","Cars","Total","Licensed","1035"
"25040","E01024809","Cars","Total","Licensed","937"
"25041","E01024810","Cars","Total","Licensed","1065"
"25042","E01024811","Cars","Total","Licensed","714"
"25043","E01024812","Cars","Total","Licensed","1047"
"25044","E01024813","Cars","Total","Licensed","843"
"25045","E01024814","Cars","Total","Licensed","766"
"25046","E01024815","Cars","Total","Licensed","592"
"25047","E01024816","Cars","Total","Licensed","895"
"25048","E01024817","Cars","Total","Licensed","1015"
"25049","E01024818","Cars","Total","Licensed","1134"
"25050","E01024819","Cars","Total","Licensed","824"
"25051","E01024820","Cars","Total","Licensed","813"
"25052","E01024821","Cars","Total","Licensed","903"
"25053","E01024822","Cars","Total","Licensed","1116"
"25054","E01024823","Cars","Total","Licensed","875"
"25055","E01024824","Cars","Total","Licensed","873"
"25056","E01024825","Cars","Total","Licensed","878"
"25057","E01024826","Cars","Total","Licensed","801"
"25058","E01024827","Cars","Total","Licensed","858"
"25059","E01024828","Cars","Total","Licensed","867"
"25060","E01024829","Cars","Total","Licensed","911"
"25061","E01024830","Cars","Total","Licensed","896"
"25062","E01024831","Cars","Total","Licensed","631"
"25063","E01024832","Cars","Total","Licensed","700"
"25064","E01024833","Cars","Total","Licensed","917"
"25065","E01024834","Cars","Total","Licensed","957"
"25066","E01024835","Cars","Total","Licensed","836"
"25067","E01024836","Cars","Total","Licensed","710"
"25068","E01024837","Cars","Total","Licensed","920"
"25069","E01024838","Cars","Total","Licensed","822"
"25070","E01024839","Cars","Total","Licensed","2070"
"25071","E01024840","Cars","Total","Licensed","712"
"25072","E01024841","Cars","Total","Licensed","860"
"25073","E01024842","Cars","Total","Licensed","808"
"25074","E01024843","Cars","Total","Licensed","688"
"25075","E01024844","Cars","Total","Licensed","733"
"25076","E01024845","Cars","Total","Licensed","715"
"25077","E01024846","Cars","Total","Licensed","740"
"25078","E01024847","Cars","Total","Licensed","700"
"25079","E01024848","Cars","Total","Licensed","731"
"25080","E01024849","Cars","Total","Licensed","892"
"25081","E01024850","Cars","Total","Licensed","854"
"25082","E01024851","Cars","Total","Licensed","990"
"25083","E01024852","Cars","Total","Licensed","897"
"25084","E01024853","Cars","Total","Licensed","872"
"25085","E01024854","Cars","Total","Licensed","1062"
"25086","E01024855","Cars","Total","Licensed","435"
"25087","E01024856","Cars","Total","Licensed","572"
"25088","E01024857","Cars","Total","Licensed","537"
"25089","E01024858","Cars","Total","Licensed","415"
"25090","E01024859","Cars","Total","Licensed","692"
"25091","E01024860","Cars","Total","Licensed","776"
"25092","E01024861","Cars","Total","Licensed","783"
"25093","E01024862","Cars","Total","Licensed","811"
"25094","E01024863","Cars","Total","Licensed","594"
"25095","E01024864","Cars","Total","Licensed","602"
"25096","E01024865","Cars","Total","Licensed","512"
"25097","E01024866","Cars","Total","Licensed","852"
"25098","E01024867","Cars","Total","Licensed","767"
"25099","E01024868","Cars","Total","Licensed","637"
"25100","E01024869","Cars","Total","Licensed","851"
"25101","E01024870","Cars","Total","Licensed","699"
"25102","E01024871","Cars","Total","Licensed","615"
"25103","E01024872","Cars","Total","Licensed","575"
"25104","E01024873","Cars","Total","Licensed","687"
"25105","E01024874","Cars","Total","Licensed","654"
"25106","E01024875","Cars","Total","Licensed","493"
"25107","E01024876","Cars","Total","Licensed","567"
"25108","E01024877","Cars","Total","Licensed","544"
"25109","E01024878","Cars","Total","Licensed","605"
"25110","E01024879","Cars","Total","Licensed","806"
"25111","E01024880","Cars","Total","Licensed","640"
"25112","E01024881","Cars","Total","Licensed","584"
"25113","E01024882","Cars","Total","Licensed","484"
"25114","E01024883","Cars","Total","Licensed","694"
"25115","E01024884","Cars","Total","Licensed","688"
"25116","E01024885","Cars","Total","Licensed","600"
"25117","E01024886","Cars","Total","Licensed","555"
"25118","E01024887","Cars","Total","Licensed","757"
"25119","E01024888","Cars","Total","Licensed","1188"
"25120","E01024889","Cars","Total","Licensed","696"
"25121","E01024890","Cars","Total","Licensed","581"
"25122","E01024891","Cars","Total","Licensed","872"
"25123","E01024892","Cars","Total","Licensed","685"
"25124","E01024893","Cars","Total","Licensed","575"
"25125","E01024894","Cars","Total","Licensed","565"
"25126","E01024895","Cars","Total","Licensed","510"
"25127","E01024896","Cars","Total","Licensed","675"
"25128","E01024897","Cars","Total","Licensed","616"
"25129","E01024898","Cars","Total","Licensed","533"
"25130","E01024899","Cars","Total","Licensed","645"
"25131","E01024900","Cars","Total","Licensed","608"
"25132","E01024901","Cars","Total","Licensed","1003"
"25133","E01024902","Cars","Total","Licensed","820"
"25134","E01024903","Cars","Total","Licensed","525"
"25135","E01024904","Cars","Total","Licensed","805"
"25136","E01024905","Cars","Total","Licensed","605"
"25137","E01024906","Cars","Total","Licensed","639"
"25138","E01024907","Cars","Total","Licensed","409"
"25139","E01024908","Cars","Total","Licensed","545"
"25140","E01024909","Cars","Total","Licensed","547"
"25141","E01024910","Cars","Total","Licensed","517"
"25142","E01024911","Cars","Total","Licensed","812"
"25143","E01024912","Cars","Total","Licensed","739"
"25144","E01024913","Cars","Total","Licensed","734"
"25145","E01024914","Cars","Total","Licensed","856"
"25146","E01024915","Cars","Total","Licensed","1264"
"25147","E01024916","Cars","Total","Licensed","1008"
"25148","E01024917","Cars","Total","Licensed","916"
"25149","E01024918","Cars","Total","Licensed","1080"
"25150","E01024919","Cars","Total","Licensed","2876"
"25151","E01024920","Cars","Total","Licensed","1118"
"25152","E01024921","Cars","Total","Licensed","1396"
"25153","E01024922","Cars","Total","Licensed","780"
"25154","E01024923","Cars","Total","Licensed","839"
"25155","E01024924","Cars","Total","Licensed","874"
"25156","E01024925","Cars","Total","Licensed","638"
"25157","E01024926","Cars","Total","Licensed","1048"
"25158","E01024927","Cars","Total","Licensed","687"
"25159","E01024928","Cars","Total","Licensed","741"
"25160","E01024929","Cars","Total","Licensed","555"
"25161","E01024930","Cars","Total","Licensed","629"
"25162","E01024931","Cars","Total","Licensed","607"
"25163","E01024932","Cars","Total","Licensed","643"
"25164","E01024933","Cars","Total","Licensed","701"
"25165","E01024934","Cars","Total","Licensed","807"
"25166","E01024935","Cars","Total","Licensed","823"
"25167","E01024936","Cars","Total","Licensed","680"
"25168","E01024937","Cars","Total","Licensed","849"
"25169","E01024938","Cars","Total","Licensed","1131"
"25170","E01024939","Cars","Total","Licensed","1307"
"25171","E01024940","Cars","Total","Licensed","648"
"25172","E01024941","Cars","Total","Licensed","766"
"25173","E01024942","Cars","Total","Licensed","667"
"25174","E01024943","Cars","Total","Licensed","1133"
"25175","E01024944","Cars","Total","Licensed","1226"
"25176","E01024945","Cars","Total","Licensed","1362"
"25177","E01024946","Cars","Total","Licensed","708"
"25178","E01024947","Cars","Total","Licensed","843"
"25179","E01024948","Cars","Total","Licensed","929"
"25180","E01024949","Cars","Total","Licensed","1654"
"25181","E01024950","Cars","Total","Licensed","893"
"25182","E01024951","Cars","Total","Licensed","433"
"25183","E01024952","Cars","Total","Licensed","529"
"25184","E01024953","Cars","Total","Licensed","518"
"25185","E01024954","Cars","Total","Licensed","781"
"25186","E01024955","Cars","Total","Licensed","905"
"25187","E01024956","Cars","Total","Licensed","1210"
"25188","E01024957","Cars","Total","Licensed","1525"
"25189","E01024958","Cars","Total","Licensed","671"
"25190","E01024959","Cars","Total","Licensed","885"
"25191","E01024960","Cars","Total","Licensed","879"
"25192","E01024961","Cars","Total","Licensed","863"
"25193","E01024962","Cars","Total","Licensed","873"
"25194","E01024963","Cars","Total","Licensed","888"
"25195","E01024964","Cars","Total","Licensed","1046"
"25196","E01024965","Cars","Total","Licensed","1005"
"25197","E01024966","Cars","Total","Licensed","1065"
"25198","E01024967","Cars","Total","Licensed","815"
"25199","E01024968","Cars","Total","Licensed","1233"
"25200","E01024969","Cars","Total","Licensed","803"
"25201","E01024970","Cars","Total","Licensed","816"
"25202","E01024971","Cars","Total","Licensed","787"
"25203","E01024972","Cars","Total","Licensed","708"
"25204","E01024973","Cars","Total","Licensed","1306"
"25205","E01024974","Cars","Total","Licensed","1017"
"25206","E01024975","Cars","Total","Licensed","774"
"25207","E01024976","Cars","Total","Licensed","920"
"25208","E01024977","Cars","Total","Licensed","1698"
"25209","E01024978","Cars","Total","Licensed","758"
"25210","E01024979","Cars","Total","Licensed","885"
"25211","E01024980","Cars","Total","Licensed","810"
"25212","E01024981","Cars","Total","Licensed","788"
"25213","E01024982","Cars","Total","Licensed","697"
"25214","E01024983","Cars","Total","Licensed","842"
"25215","E01024984","Cars","Total","Licensed","848"
"25216","E01024985","Cars","Total","Licensed","825"
"25217","E01024986","Cars","Total","Licensed","783"
"25218","E01024987","Cars","Total","Licensed","497"
"25219","E01024988","Cars","Total","Licensed","646"
"25220","E01024989","Cars","Total","Licensed","767"
"25221","E01024990","Cars","Total","Licensed","791"
"25222","E01024991","Cars","Total","Licensed","543"
"25223","E01024992","Cars","Total","Licensed","853"
"25224","E01024993","Cars","Total","Licensed","1247"
"25225","E01024994","Cars","Total","Licensed","979"
"25226","E01024995","Cars","Total","Licensed","824"
"25227","E01024996","Cars","Total","Licensed","587"
"25228","E01024997","Cars","Total","Licensed","830"
"25229","E01024998","Cars","Total","Licensed","963"
"25230","E01024999","Cars","Total","Licensed","874"
"25231","E01025000","Cars","Total","Licensed","761"
"25232","E01025001","Cars","Total","Licensed","1229"
"25233","E01025002","Cars","Total","Licensed","770"
"25234","E01025003","Cars","Total","Licensed","932"
"25235","E01025004","Cars","Total","Licensed","693"
"25236","E01025005","Cars","Total","Licensed","789"
"25237","E01025006","Cars","Total","Licensed","564"
"25238","E01025007","Cars","Total","Licensed","1129"
"25239","E01025008","Cars","Total","Licensed","657"
"25240","E01025009","Cars","Total","Licensed","694"
"25241","E01025010","Cars","Total","Licensed","712"
"25242","E01025011","Cars","Total","Licensed","591"
"25243","E01025012","Cars","Total","Licensed","1629"
"25244","E01025013","Cars","Total","Licensed","759"
"25245","E01025014","Cars","Total","Licensed","1180"
"25246","E01025015","Cars","Total","Licensed","888"
"25247","E01025016","Cars","Total","Licensed","1559"
"25248","E01025017","Cars","Total","Licensed","749"
"25249","E01025018","Cars","Total","Licensed","791"
"25250","E01025019","Cars","Total","Licensed","1291"
"25251","E01025020","Cars","Total","Licensed","702"
"25252","E01025021","Cars","Total","Licensed","818"
"25253","E01025022","Cars","Total","Licensed","1106"
"25254","E01025023","Cars","Total","Licensed","801"
"25255","E01025024","Cars","Total","Licensed","1173"
"25256","E01025025","Cars","Total","Licensed","687"
"25257","E01025026","Cars","Total","Licensed","1034"
"25258","E01025027","Cars","Total","Licensed","1008"
"25259","E01025028","Cars","Total","Licensed","884"
"25260","E01025029","Cars","Total","Licensed","1808"
"25261","E01025030","Cars","Total","Licensed","1198"
"25262","E01025031","Cars","Total","Licensed","1592"
"25263","E01025032","Cars","Total","Licensed","599"
"25264","E01025033","Cars","Total","Licensed","1366"
"25265","E01025034","Cars","Total","Licensed","815"
"25266","E01025035","Cars","Total","Licensed","691"
"25267","E01025036","Cars","Total","Licensed","663"
"25268","E01025037","Cars","Total","Licensed","716"
"25269","E01025038","Cars","Total","Licensed","746"
"25270","E01025039","Cars","Total","Licensed","735"
"25271","E01025040","Cars","Total","Licensed","719"
"25272","E01025041","Cars","Total","Licensed","584"
"25273","E01025042","Cars","Total","Licensed","794"
"25274","E01025044","Cars","Total","Licensed","446"
"25275","E01025045","Cars","Total","Licensed","402"
"25276","E01025046","Cars","Total","Licensed","503"
"25277","E01025048","Cars","Total","Licensed","855"
"25278","E01025049","Cars","Total","Licensed","608"
"25279","E01025050","Cars","Total","Licensed","831"
"25280","E01025051","Cars","Total","Licensed","721"
"25281","E01025052","Cars","Total","Licensed","795"
"25282","E01025053","Cars","Total","Licensed","803"
"25283","E01025054","Cars","Total","Licensed","874"
"25284","E01025055","Cars","Total","Licensed","581"
"25285","E01025056","Cars","Total","Licensed","767"
"25286","E01025057","Cars","Total","Licensed","653"
"25287","E01025058","Cars","Total","Licensed","597"
"25288","E01025059","Cars","Total","Licensed","793"
"25289","E01025060","Cars","Total","Licensed","554"
"25290","E01025061","Cars","Total","Licensed","1033"
"25291","E01025062","Cars","Total","Licensed","616"
"25292","E01025063","Cars","Total","Licensed","664"
"25293","E01025064","Cars","Total","Licensed","896"
"25294","E01025065","Cars","Total","Licensed","686"
"25295","E01025066","Cars","Total","Licensed","873"
"25296","E01025067","Cars","Total","Licensed","508"
"25297","E01025068","Cars","Total","Licensed","517"
"25298","E01025069","Cars","Total","Licensed","582"
"25299","E01025070","Cars","Total","Licensed","471"
"25300","E01025071","Cars","Total","Licensed","643"
"25301","E01025072","Cars","Total","Licensed","645"
